recipeid	bananas	eggs	all-purpose flour	sugar	salt	baking soda	vanilla extract	baking powder	butter	sour cream	milk	buttermilk	water	whole wheat flour
Banana-Nut-Bread-Food_com-94038,3.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,0,0,3.0,0,0,0
Super-Antioxidant-Blueberry-Banana-Chocolate-Chip-Bread-Recipezaar,2.0,2.0,3.0,2.0,0.5,1.5,0.5,1.5,0.25,0,0,1.25,0,0
Unique-and-Yummy-Banana-Crunch-Bread-Food_com-86754,1.0,2.0,2.0,3.0,1.0,0,1.0,2.0,0.25,0,0,0,0,0
Banana_raisin-Whole-Wheat-Bread-Recipezaar,1.5,2.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,2.5
The-Easiest-Bisquick-Banana-_nut-_-Bread-Recipezaar,1.33333333333,3.0,0,0.666666666667,0,0,0.5,0,0,0,0.25,0,0,0
White-Chocolate-Chip-Cranberry-Banana-Bread-With-Coconut-Flour-Food_com-90497,2.0,0,2.0,0,0.5,0.5,1.0,1.0,0,0,0,0,0,0.5
Caramel-Macchiato-Banana-Bread-AllRecipes-39674,2.0,2.0,2.0,0.666666666667,0.125,1.0,1.0,1.0,6.0,0,0,0,0,0
Pumpkin-Banana-Cranberry-Bread-Recipezaar,3.0,2.0,3.0,0,1.0,1.0,1.5,1.5,0,0,0,0,0,0
Banana-Oatmeal-Honey-Bread-Recipezaar,1.0,0,0.5,0,0.25,0.5,1.0,1.5,0,0,0,0,0,1.0
Pineapple-Banana-Coconut-Bread-Food_com-71092,0.5,2.0,2.0,1.0,0.5,0.5,0,1.0,0.5,0,0,0,0,0
Dee_s-Chocolate-Banana-Bread-Recipezaar,2.0,2.0,1.5,1.33333333333,0.5,1.5,0,1.0,0,0,0,0,0,0
Easy-Best-Ever-Banana-Bread-Food_com-121461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy-Homestyle-Banana-Bread-Recipezaar,3.0,2.0,1.25,0,0,1.0,1.0,0,0.5,0,0,0,0,0
Flour_s-Famous-Banana-Bread-Recipe-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buttery-Banana-Nut-Bread-Recipezaar,1.0,2.0,1.75,0.5,0,0.25,0,2.0,0.333333333333,0,0,0,0,0
Pumpkin-Banana-Zucchini-Spice-Bread-Recipezaar,0,4.0,3.0,1.5,0,2.0,2.0,1.0,0.5,0,0.5,0,0,0
Peanut-Butter-Cream-Cheese-Banana-Nut-Bread-_Healthier-Verison_-RecipeZaar-59706,1.5,2.0,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0,0,1.0,0,0
Macadamia-Banana-Bread-Recipezaar,1.0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0
Grandma_s-Best-Ever-Banana-Nut-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very-Moist-Whole-Wheat-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simple-Banana-Bread-Recipezaar_2,5.0,3.0,2.0,1.0,0,1.0,0,0,0.5,0,0,0,0,0
Better-Homes-and-Gardens-Banana-Bread-Food_com-94986,3.0,1.0,1.5,0.75,0.125,0.25,0,1.5,0,0,0,0,0,0
Zucchini-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Apple-Nut-Bread-Recipezaar,3.0,2.0,2.0,0.5,0.5,0,0.5,1.0,0.5,0,0.25,0,0,0
Lemony-olive-oil-banana-bread-308645,1.5,2.0,1.0,0.75,0,0.75,1.0,0,0,0,0,0,0,1.0
Delicious-And-Easy-Banana-Bread-Or-Muffins-Recipezaar,3.0,0,2.0,1.0,1.0,1.0,0,0,0.5,0,0,0,0,0
Low-Calorie-Banana-Oatmeal-Bread-Recipezaar,4.0,1.0,2.0,0,0,1.0,0,2.0,0,0,0,0,0,2.0
Banana-Bread-Sticks-Recipezaar,2.0,2.0,0,0,0,1.0,1.0,3.75,0,0,0,0,0,0
Banana-Bread-_low-Fat_-Low-Sugar_-Whole-Wheat_-Recipezaar,2.0,2.0,0.75,0.333333333333,0.5,0.5,0,2.0,0,0,0,0,0,0.75
Best-Banana-Bread-Recipe-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Dulce-de-Leche-Bread-Pudding-Serious-Eats-200457,4.0,6.0,0,0.666666666667,0.25,0,2.0,0,4.0,0,2.75,0,1.0,0
Whole-Wheat-Healthy-Banana-Bread-Recipezaar,4.0,0,0,0,0,1.0,1.0,1.0,0.333333333333,0,0,0,0,1.5
Banana-Farina-Bread-Recipezaar,1.5,2.0,0,0,0.5,0,0,4.0,0,0,0,0,1.5,0
Simple-Vegan-Banana-Bread-Recipezaar,4.0,0,0,0.666666666667,0.5,0,1.0,1.0,0,0,0,0,4.0,2.0
Mary-Ann_s-Banana-Bread-Recipezaar,3.0,2.0,2.0,1.5,0,1.0,0,0,0.5,0,0,0.5,0,0
Low_fat-Full_flavor-Banana-Bread-Recipezaar,4.0,2.0,1.75,0.5,0.25,0.75,2.0,2.0,0,0,0,0,0,0
Guatemalan-Banana-Bread-Recipezaar,4.0,0,3.0,0,0.5,0,0.5,2.0,0.5,0,0,0,0,0
Maple-Syrup-Banana-Bread-RecipeZaar-60027,1.0,2.0,1.5,0.25,1.0,0.25,0,2.0,0,0,0,0,0,0
Healthy-Wheat-Banana-Bread-Recipezaar,3.0,2.0,0,0,0.5,0.5,2.0,1.0,0,0,0.5,0,0,0
Yeah_-But-My-Vegan-Banana-Bread-Has-No-Soy_-No-Margarine-Either-Recipezaar,2.0,0,2.5,1.0,1.0,1.0,1.0,0,0,0,0,0,0.5,0
Tropical-Banana-Bread-Muffins-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Brioche-Bread-Pudding-Food-Network-228158,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Mother_s-Banana-Nut-Bread-Recipezaar,1.5,1.0,2.0,1.0,0.5,0,0,2.0,0,0,0,2.0,0,0
Breakfast-Banana_nut-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super-Moist-Super-Easy-Banana-Bread-_-Oamc-Recipezaar,3.0,4.0,4.0,2.0,1.0,0,0.5,4.0,1.0,0,0,0,0,0
Whole-Wheat-Banana-Bread-Recipezaar_2,3.0,2.0,1.0,1.0,0.5,1.0,0,0,0.5,0,0,0,0,1.0
Kona-Inn-Banana-Bread-Recipezaar,2.0,4.0,2.5,2.0,1.0,2.0,0,0,0,0,0,0,0,0
Gluten_free-Teff-Banana-Bread-_vegan-_-Soy_free_-Recipezaar,2.0,0,0,0,0,1.0,2.0,2.0,0,0,0,0,0,0
Banana-Bread_-Muffins-Recipezaar,2.0,4.0,2.5,1.0,1.0,2.0,0,0,0,0,0,0,0,0
Wonderful-Banana-Bread-Recipezaar_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Nut-And-Ginger-Bread-Allrecipes,1.0,2.0,3.0,0,1.0,2.0,1.0,0,0,0,0,0,0,0
One-Pan-Banana-Bread-Recipezaar,1.5,3.0,0,1.0,0,0,0.5,0,0,0,0,0,0,0
Banana-Bread-Recipezaar_113,1.5,2.0,2.25,0,1.0,1.0,1.0,1.0,0.5,0,0,0,0,0
Banana-Bread-Recipezaar_112,1.0,2.0,1.0,0,0,0,1.0,0,90.0,0,0,0,0,0
Banana-Bread-Recipezaar_111,3.0,1.0,2.5,1.0,1.0,0,0,3.5,0,0,0.75,0,0,0
Banana-Bread-Recipezaar_110,3.0,2.0,0,1.0,0.5,1.0,0,0,0.5,0,0,0,0,0
Banana-Bread-Recipezaar_116,1.0,2.0,2.0,1.0,1.0,0.5,0,1.0,0,0,0,0,0,0
Banana-Bread-Recipezaar_115,3.0,2.0,2.0,0.75,0.5,0.25,0,2.0,0,0,0,0,0,0
Banana-Bread-Recipezaar_114,0.75,2.0,1.25,1.0,0.5,1.0,0,0,0,0,0,0,0,0
Banana-Bread-Recipezaar_119,1.0,2.0,1.75,0.666666666667,0.5,0.25,0,1.0,0.5,0,0,0,0,0
Banana-Bread-Recipezaar_118,2.0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0
Copycat-_bill_s_-Chocolate-Banana-Bread-Recipezaar,4.0,2.0,250.0,0,0,0,1.0,2.0,125.0,0,0,0,0,0
Banana-Tea-Bread-Food_com-149132,3.0,2.0,2.0,1.0,0.25,1.0,1.0,0,0,0,0,0,0,0
Toasted-Coconut_cream-Cheese_banana_nut-Bread-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-Calorie-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthy-But-Oh_so_damn_good-Banana-Bread-Recipezaar,3.0,2.0,1.0,0.5,0,1.0,1.0,0,0,0,0,0,0,0
Spelt-Banana-Bread-Recipezaar,1.0,0,0.75,0.75,0.125,0.5,0,1.25,0,0,0,0,0,0
Banana-Bread-With-Cashews-_pao-De-Banana_-_-Portuguese-Mozambiq-Recipezaar,1.0,3.0,2.0,1.33333333333,0.25,0.25,0.5,2.0,0.5,0,3.0,0,0,0
Christmas-Banana-Bread-Recipezaar_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern-Living_s-Easiest-Banana-Bread-Ever-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whipped-Up-Nutmeg-Banana-Bread-_eggless_-Recipezaar,1.0,0,0,0.666666666667,0,0.25,0,2.0,0,0,0,0,0,0
Banana-Applesauce-Bread-Food_com-168753,2.0,2.0,1.5,1.5,0,1.0,0,0,0.5,0,4.0,0,0,0
Banana-Bread-With-Protein-_Chickpeas_-Food_com-65799,2.0,2.0,1.0,0.25,0,1.0,0.5,0,0,0,0,0,0,0
Coconut-Chocolate-Chip-Banana-Bread-Food_com-94368,1.0,2.0,1.5,1.0,0.5,0.5,0.5,1.5,0.5,0,0,0,0,0
Pat_s-Cranberry-Banana-Bread-Recipezaar,2.0,2.0,1.5,1.0,0.5,0,0,0.5,0.25,0,0,0,0,0
Barb_s-Banana-Nut-Bread-MyRecipes-242769,3.0,2.0,1.0,1.0,0.5,1.0,1.0,0,0,0,0,0,0,0
Banana_nut-Bread-Recipezaar,0.75,2.0,3.0,1.5,0.5,0.5,0,2.0,0.75,0,0.25,0,0,0
Healthier-Yogurt-Banana-Bread-Recipezaar,1.0,2.0,0.75,1.0,0.5,1.0,1.5,0,0,0,0,0,0,0.75
Nana_s-Banana-Bread-Recipezaar_2,1.0,1.0,2.0,0.666666666667,0.5,0.5,0,1.0,0,0,3.0,0,0.333333333333,0
Banana-Yogurt-Bread-Recipezaar,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.5,0,0,0,0,0,0
Pomegranate_-Banana-And-Pistachio-Bread-Recipezaar,1.0,1.0,2.0,0.75,0.5,0,0,2.5,0,0,0.333333333333,0,0,0
Banana-Bread-With-Chocolate-Chips-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Best-Banana-Cake-_-Bread-Recipezaar,4.0,2.0,2.0,1.5,0,1.0,1.0,0,0,0,0,4.0,0,0
Peanut-Butter-Banana-Bread-Recipezaar_3,1.5,1.0,1.5,0,0,1.0,0,0,0.5,0,0,0.25,0,0
Eggless-Coffee-Banana-Bread-Food_com-137528,1.0,0,1.5,1.0,1.0,1.0,0.75,1.0,0.25,0,0,0,0,0
Banana-Bread-from-the-New-York-Times-Natural-Foods-Cookbook-Food_com-147547,1.25,1.0,0.5,0,0,1.0,0,0,0,0,0,0.333333333333,0,1.0
Moist-Banana-Bread-Recipezaar_2,3.0,2.0,2.0,1.0,0,0.5,0,1.5,0.5,1.5,0,0,0,0
Banana_raisin-Oat-Bread-Recipezaar,1.0,1.0,0,0,2.0,0,0,0,3.0,0,0.666666666667,0,0,1.0
Moist-Banana-Bread-Recipezaar_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microwave-Banana-Bread-Pudding-Recipezaar,1.0,1.0,0,0,0,0,0.5,0,0,0,1.0,0,0,0
Moist-Banana-Bread-Recipezaar_4,1.0,2.0,1.75,1.5,0.5,1.0,0,0,0,0,0,0.333333333333,0,0
Moist-Banana-Bread-Recipezaar_5,1.0,2.0,1.5,1.0,0.5,0.5,1.0,1.0,0.5,0,0,0,0,0
Amazing-Banana_nut-Bread-Recipezaar,1.5,2.0,2.5,1.25,0.5,0.25,1.0,2.0,0,0,0,0.5,0,0
Only-One-Vegan-Banana-Bread-Recipezaar,3.0,0,2.0,0.75,0.5,0.5,0.25,0,0,0,0,0,0,0
Easy-Banana-Nut-Bread-Recipezaar,3.0,2.0,0,0.75,0,0,0.5,0,0,0,0,0,0,0
Banana-Bread-MyRecipes-281283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Walnut-Bread-Recipezaar,1.0,0,1.5,0.666666666667,0.5,1.0,1.0,0,0.25,0,0,0,0,0
Peanut-Butter-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grandma_s-Banana-Nut-Bread-Recipezaar,3.0,2.0,2.5,1.0,1.0,1.0,0,1.0,0.5,0,0,0.333333333333,0,0
Bisquick-Banana_craisin-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaican-Banana-Bread-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_free_-Dairy_free-Banana-Bread-Recipezaar,1.5,2.0,0,0,0,2.0,1.0,0,0,0,0,0,0,0
Deb_s-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_11,3.0,1.0,2.0,1.0,1.0,1.0,0,0,0.5,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_10,3.0,2.0,2.0,1.0,0,0.5,0,1.5,0.5,1.5,0,0,0,0
Banana-Nut-Bread-Recipezaar_12,1.0,2.0,4.75,0.75,1.0,0,0,0,0,0,0,0,0.333333333333,0
Banana-Nut-Bread-Recipezaar_15,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0,0,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_14,3.0,2.0,2.0,2.0,1.0,0.5,0,2.0,0,0,0,0.333333333333,0,0
Banana-Nut-Bread-Recipezaar_17,1.0,3.0,2.5,1.0,0.5,0.25,0,3.0,0.5,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_16,2.0,2.0,0,0,0.25,0,0,1.0,0.5,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_19,5.0,4.0,1.5,1.0,1.0,1.0,0,2.0,0,0,0,0,0,0
Banana-Nut-Bread-Recipezaar_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Bread_-Diabetic-Food_com-87913,5.0,4.0,2.0,0,0,2.0,0,0,0,0,0,0,0,0
Reese_s-Peanut-Butter-Chocolate-Chip-Banana-Bread-Food_com-280318,2.5,2.0,2.0,0,0.25,1.0,1.0,0,0.5,0,0,0,0,0
Zucchini-Banana-Bread-Food_com-131803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whole-Wheat-Date-Walnut-Banana-Bread-Recipezaar,1.0,2.0,0,0,0.5,2.0,2.0,1.0,0,0,0,0,6.0,2.66666666667
Low-Fat-Banana-Nut-Bread-Recipezaar,2.0,2.0,1.75,0,0.5,0.25,1.0,2.0,0,0,0,0,0,0
Joyce_s-Unbeatable-Banana-Bread-Recipezaar,2.0,2.0,1.5,1.0,0.5,1.0,0,0,0,0,0,0,0,0
Banana-Oatmeal-Muffins-_Or-Bread_-Food_com-81528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pear-Banana-Bread-Food_com-72156,2.0,2.0,2.0,0.5,0,1.0,1.0,0,0.5,0,0,0,0,0
Banana-Nut-Raisin-Bread-For-Abm-Recipezaar,2.0,0,3.5,2.0,1.0,0,0,0,2.0,0,1.0,0,0,0
Low-Fat-Banana-Spelt-Bread-Recipezaar,4.0,2.0,0,0,0.25,1.0,0,0,0,0,0,0,0,0
Banana-Bread-Latte-Recipezaar,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0
Michelle_s-Banana-Chocolate-Gorilla-Bread-Food-Network-283669,2.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0
Peanut-Butter_chocolate-Chip-Banana-Bread-Recipezaar,2.0,1.0,2.5,0.5,0.75,0,1.0,1.0,0,0,0,0,0,0
Low-Fat-Banana-Bread-Recipezaar,3.0,4.0,3.5,0,1.0,1.0,1.0,2.0,0,0,0,0,0,0
Banana-Bread-Food_com-88013,1.0,2.0,1.75,0.75,0.5,0,0,1.0,0,0,0,0,0,0
James-Beard-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best-_-Easiest-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthy-Banana-Nut-Bread-Recipezaar_1,9.0,0,0,1.5,1.5,3.0,6.0,0,0,0,0,0,0,3.0
Banana-Peanut-Butter-Bread-Recipezaar,2.0,1.0,0,0,0.5,1.0,1.0,0,0,0,0,0,0,1.5
Five-Ingredient-Miracle-Whip-Banana-Bread-Recipezaar,1.0,0,2.0,0.75,0,2.0,0,0,0,0,0,0,0,0
Buttermilk-Banana-Bread-Food_com-162695,1.0,1.0,1.0,0.75,0,0.5,0.5,1.0,2.0,0.5,0,0,0,0.5
Healthy-Banana-Nut-Bread-Food_com-70832,0.75,2.0,0.75,0.333333333333,0.25,0.5,1.0,1.0,0,0,0,0,0,0
Super_moist-100_-Whole-Wheat-Banana-Currant-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roasted-Pecan-Banana-Bread-Loaves-AllRecipes,1.5,2.0,1.5,1.0,0.25,1.0,1.5,1.0,0.5,0,0,0,0,0
Low-Fat-Banana-Bread-Food_com-98177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mom_s-Banana-Bread-Recipezaar_3,1.0,2.0,1.75,0.666666666667,0.5,0.5,0,2.0,0,0,0,0,0,0
Buttermilk-Banana-Bread-Recipezaar,1.25,2.0,2.0,1.33333333333,0,1.0,1.0,1.0,0.5,0,0,0.5,0,0
Whole-Wheat-Banana-Bread-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moist-Banana-Bread-Recipezaar,2.0,2.0,1.66666666667,1.0,1.0,1.0,0,0,0,0,2.0,0,0,0
Raw-Sugar-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Bread-With-Chocolate-Recipezaar,3.0,2.0,1.5,0,0,1.0,1.0,0,0,0,0,0,0,0
Zucchini-Banana-Bread-Recipezaar_3,1.0,1.0,1.5,1.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
Banana-Nut-Bread-I-Allrecipes,1.5,3.0,3.0,2.5,0,1.5,1.0,1.5,0,0,0,1.25,0,0
Aunt-Carrie_s-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby-Bear_s-Whole-Wheat-Banana-Bread-Recipezaar,2.0,4.0,0,0,1.0,2.0,0,0,0,0,0,0,0,3.0
Liisa_s-Best-Banana-Nut-Bread-_-Really_it_s-That-Good_-Recipezaar,3.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,0,0,3.0,0,0,0
Another-Vegan-Banana-Bread-Food_com-76647,3.0,0,0,0.75,1.0,1.0,0,1.0,0,0,0.5,0,0,0
Very-Moist-Banana-Nut-Bread-Recipezaar,4.0,3.0,2.25,2.0,0.5,1.33333333333,1.0,0,0,0,0,0.25,0,0
Melt-In-Your-Mouth-Banana-Bread-Recipezaar_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mom_s-Banana-Bread-Recipezaar_6,6.0,4.0,3.5,3.0,0.25,2.0,1.0,0,1.0,0,0,1.0,0,0
Heavenly-Banana-Bread-Recipezaar,2.0,1.0,1.33333333333,0,0,1.0,1.0,1.0,0.5,0,0,0.333333333333,0,0
Delicious-Low-Fat-Banana-Bread-With-Chocolate-Chips-Recipezaar,3.0,2.0,1.75,0,0.5,0.5,0,1.25,1.0,0,0,0,0,0
Almost-No-Fat-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Caramel-Bread-Pudding-Recipezaar,2.0,3.0,0,0.333333333333,0,0,0,0,0.25,0,1.0,0,0,0
Christmas-Banana-Bread-TasteOfHome,1.25,2.0,2.0,1.0,0.25,1.0,0,0,0.5,0,0,0,0,0
Egg-Free-Banana-Bread-Food_com-105009,2.0,0,0.75,0,0,0,1.0,0,0,0,0.5,0,0,0
Beloved-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coconut_pineapple-Banana-Bread-Recipezaar,2.0,2.0,2.0,0,0.5,0.75,1.0,0,0,0,0,0,0,0
William-Shatner_s-Banana-Nut-Bread-Recipezaar,3.0,2.0,0,0,0.25,1.5,0,0,0.5,0,0,0,0,1.75
Christmas-Banana-Bread-Recipezaar,3.0,2.0,1.25,1.0,0.5,1.0,0,0,0.5,0,0,0,0,0
Cathy_s-Banana-Bread-Allrecipes,1.0,2.0,2.0,1.33333333333,0.25,1.0,1.0,1.0,0,1.0,0,0,0,0
Healthy-Banana-Bread-Food_com-107848,5.0,1.0,0,0,1.5,1.5,0,1.5,0,0,0,0,0,0
Blueberry-Banana-Bread-Recipezaar_4,1.0,2.0,2.0,0.666666666667,0.5,0.25,0,2.0,0.25,0,0,0,0,0
My-Incredibily-Popular-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blueberry-Banana-Bread-Recipe-Chow-56867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insainly-Sweet-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes_-Another-Banana-Bread_muffin-Recipe-Recipezaar,4.0,3.0,1.5,1.5,1.5,1.0,1.0,0,0,0,0,0.75,0,3.0
Peanut-Butter-Banana-Sandwich-Bread-Puddings-With-Dark-Caramel-S-Food_com-128245,2.0,2.0,0.25,2.0,0.125,0,1.0,0,2.0,0,0,0,0,0
Egg_free-Chocolate_banana-Loaf-_bread_-Mini_loaves_-Muffins_-Recipezaar,0.75,0,1.5,0.5,0.25,1.0,2.0,0,0,0,0,0,0,0
Skinny-Banana-Bread-Recipe-Chow-56422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cranberry_banana-Bread-Recipezaar,2.0,4.0,3.5,1.33333333333,1.0,0.5,0,4.0,0,0,0,0,0,0
Mango-Banana-Bread-Recipezaar_1,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
Banana-Toffee-Bread-Pudding-Food_com-188649,2.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0
Raisin-Banana-Bread-TasteOfHome,0.5,3.0,3.0,2.0,1.0,0.5,2.0,1.0,0,0,0,0,0,0
Banana-Zucchini-Spelt-Bread-With-Rainier-Cherries-Recipezaar,3.0,4.0,1.0,1.25,1.0,1.5,1.0,1.5,0,0,0,0,0,0
Very-Moist-Banana-Bread-Food_com-110833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best-Of-Kansas-Banana_walnut-Bread-Recipezaar,2.0,2.0,2.0,1.5,0.5,1.0,1.0,0,0,0,0,0.25,0,0
Banana-Bread-Recipezaar,2.0,2.0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0
Banana_oatmeal-Bread-Recipezaar_2,1.0,2.0,1.5,0.666666666667,0.25,0.25,1.0,1.5,0,0,0,0.333333333333,0,0
Banana_oatmeal-Bread-Recipezaar_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whole-Wheat-Chocolate-Chip-Banana-Bread-Recipezaar,2.0,2.0,0,0.75,0.25,0.75,1.0,0,0.25,0,0,0,0,2.0
Buckwheat_yogurt-Banana-Bread-_guilt_free_-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coconut-Banana-Bread-With-Lime-Glaze-Recipezaar,1.5,2.0,2.0,0,0.5,0.75,0.5,0,0.25,0,0,0,0,0
dairy-free-whole-grain-banana-bread-Recipe-Chow-48486,5.0,2.0,0,0.666666666667,0.5,0.5,1.0,1.0,0,0,0,0,0,0
Double-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Bread-Sticks-For-Baby-Recipezaar,1.0,2.0,1.75,0,0,0.5,0,2.0,0,0,0,0,0,0
_beat-This_-Banana-Bread-Recipezaar,6.0,4.0,0,2.0,1.0,2.0,0,0,1.0,0,0,0,0,0
Bee_sweet-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Oat-Bread-_bread-Machine_-Recipezaar,4.0,0,2.5,0,1.0,0,0,0,0,0,0,0,0.5,0
Blueberry-Banana-Bread-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yummy-Healthy-Banana-Bread-Recipezaar,4.0,0,1.5,0.5,0.5,1.0,0.5,0,0,0,0,0,0,0
Chocolate-Chocolate-Banana-Bread-Food_com-129641,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0,0.5,0,0.333333333333,0,0,0
Sour-Cream-Banana-Bread-Recipezaar,3.0,0.5,1.5,1.0,0.5,1.0,0,0,0,0.5,0,0,0,0
Cream-Cheese_banana_nut-Bread-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Coconut-Bread-Pudding-with-Rum-Sauce-Food_com-177324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic-Banana-Bread-MyRecipes-244181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chocolate-Banana-Bread-Recipezaar_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chocolate-Banana-Bread-Recipezaar_5,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.5,0,0.25,0,0,0
Chocolate-Banana-Bread-Recipezaar_6,0.5,1.0,1.5,0.5,0.5,0.5,0,0,0.25,0,2.0,0,0,0
Kb-Banana-Bread-Recipezaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chocolate-Banana-Bread-Recipezaar_2,3.0,2.0,1.75,0,1.0,0,1.0,1.0,125.0,0,0,0,0,0
Chocolate-Banana-Bread-Recipezaar_3,3.0,2.0,2.0,0,0,0,0,1.5,0.5,0,0,0,0,0
Creole-Banana-Bread-Puddings-With-Caramel-Sauce-My-Recipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Nut-Bread-for-the-Bread-Machine-Food_com-105215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Bread-Pancakes-Recipezaar,2.0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0
Apple-Butter-Banana-Bread-Food_com-125681,0.5,2.0,3.0,0.25,0.25,0.25,0,1.5,2.0,0,0,0,0,0
Banana-Bread-Recipezaar_48,2.0,2.0,1.0,1.0,0.25,0,1.0,0,0.25,0,0,0,0,1.0
Banana-Bread-Recipezaar_49,3.0,0,0,0,0.25,1.5,1.0,0,0,0,0,0,0,0
Banana-Macadamia-Nut-Bread-Recipezaar,2.0,2.0,1.75,0,0.5,0,0,1.0,0.5,0,0,0,0,0
Zucchini-Banana-Oat-Bread-_low_er_-Carb_-Recipezaar,2.0,3.0,0,0,1.0,2.0,1.0,2.0,0,0.5,0,0,0,3.0
Banana-Bread-Recipezaar_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana-Bread-Recipezaar_41,3.0,0,1.5,0.75,0,0.25,0,3.5,0,0,0,0,2.0,0
Banana-Bread-Recipezaar_42,1.0,2.0,1.75,0.666666666667,0.5,0.25,0,2.0,0.333333333333,0,0,0,0,0
